clustera,wt.1mm.fpkm,wt.2mm.fpkm,tip.IM/SPM.ear.fpkm,mid.SM.ear.fpkm,base.FM.ear.fpkm,stg1.tassel.fpkm,stg2.tassel.fpkm,stg3.tassel.fpkm
18,1.9487,3.2655,3.618,5.6268,6.6044,3.1967,1.8163,3.35
18,1.3083,1.0097,2.3731,5.0424,5.6208,0.8386,0.5044,1.1544
18,6.341,9.4616,13.6312,20.4414,24.3307,3.1247,2.637,5.1278
18,2.7677,2.7738,3.7915,7.2221,6.5286,2.6985,1.4133,3.3842
18,0.9005,1.0301,1.3166,2.2058,3.2997,0.4881,0.3857,0.7853
18,3.0424,4.1203,2.8084,6.387,7.3291,1.2308,1.4795,3.9732
18,6.9395,6.0963,6.8813,11.4932,10.7684,7.3462,5.456,7.8094
18,4.4827,4.7695,5.5379,9.2328,8.0514,3.9068,2.2558,4.2832
18,1.8109,2.0605,2.9275,4.487,4.3327,1.8686,0.6896,2.2418
18,14.9663,19.5675,15.2279,27.0671,25.593,10.5028,8.6404,10.6545
18,2.3038,4.9813,8.4757,12.398,15.0596,2.2132,1.2385,3.2945
18,0,0.1051,0.5438,0.6282,1.2883,0.4648,0.0617,0.0827
18,5.3973,8.8127,9.2204,12.0137,14.8671,4.289,4.3643,8.799
18,1.935,3.0373,5.8548,9.1995,10.1619,4.796,5.4212,4.7982
18,4.4431,4.9417,9.8342,15.4007,14.194,4.2126,3.2589,4.5039
18,0.0315,0.0119,0.0671,0.0892,0.1175,0.0192,0.0286,0.042
18,7.6775,10.582,9.0677,17.1307,14.7984,8.0582,6.5911,10.692
18,8.0743,11.3473,11.479,17.1067,20.7396,6.5091,6.4538,6.434
18,3.6586,3.8808,3.88,5.4992,7.5864,1.7952,1.2022,1.9684
18,4.2446,4.2205,5.3738,14.1386,17.8935,1.3424,0.7379,2.748
18,0.8188,0.6106,0.6973,1.7338,1.4345,0.3955,0.2829,0.6297
18,5.299,5.6492,5.2113,7.3549,12.1741,6.1173,3.5618,4.4687
18,5.118,5.4722,7.977,13.2975,12.3624,3.0365,2.2494,4.527
18,6.5677,8.089,11.82,14.1742,20.9705,9.2183,8.6148,8.9708
18,2.3335,1.0149,1.5073,1.8714,2.6201,1.5508,1.4322,1.2833
18,2.3517,2.8947,3.0358,7.8545,8.5843,2.3051,1.6381,3.0298
18,1.8927,2.144,2.1265,4.7489,4.5845,1.862,1.44,1.8852
18,1.3634,0.7696,1.8901,2.9216,3.6422,0.9076,0.3249,1.356
18,5.5112,7.8977,8.8398,16.2219,17.9286,3.9227,2.4604,6.2665
18,5.4503,9.2659,10.5089,20.1302,22.1642,6.58,3.63,8.3699
18,0.0377,0.0245,0.0107,0.072,0.1571,0.032,0.0376,0.0226
18,0,0.2004,0,1.2461,3.2589,0.1686,0.4367,0.25
18,7.3769,6.9724,13.3204,19.6509,25.179,5.0387,3.5624,8.0533
18,0,0,0.168,13.5023,20.422,0.0945,0.0503,3.5539
18,2.8187,2.0226,4.4441,8.7385,10.609,1.304,0.938,1.9555
18,2.9683,3.4194,6.9482,9.9977,10.4876,2.5164,1.8171,3.803
18,27.4638,21.0904,38.3411,52.2969,64.6491,11.9981,7.2049,20.2053
18,4.0672,3.6401,4.0346,11.7511,12.5187,1.4523,1.0845,2.7897
18,0.1759,0.3474,0.2936,0.8077,0.9496,0.0947,0.1383,0.2017
18,0.3288,0.458,0.549,0.4036,0.8377,0.5861,0.4827,0.3868
18,9.5741,12.1762,23.0415,36.6047,40.6766,8.7515,6.8043,16.0702
18,1.7842,1.4989,3.2381,6.2246,8.6076,0.7426,0.2404,1.006
18,7.9693,8.5991,9.6876,14.4911,15.2154,5.5849,4.8769,10.4353
18,1.5147,1.484,1.4982,3.3951,4.1157,0.6829,0.6674,0.6602
18,2.0691,2.9331,2.1805,4.236,5.2462,1.7345,0.9056,1.5582
18,0.0554,0.1664,0.0615,1.0108,2.7271,0.1874,0.0665,0.0192
18,2.5817,2.2438,2.4213,4.741,5.3867,1.5047,0.6085,2.2453
18,5.9014,6.6187,8.1138,10.6738,14.5765,3.8941,3.6174,5.645
18,6.2205,8.4597,8.0323,15.1345,16.246,5.3948,7.5979,8.9388
18,0.4658,1.3872,2.0789,3.4305,3.8871,0.6164,0.7104,0.7198
18,1.9391,3.4801,3.7379,8.0398,8.0577,2.7972,2.5926,2.0654
18,2.7753,4.3911,5.6295,7.8157,9.4973,1.518,0.8321,1.9437
18,2.6644,4.7328,11.3786,25.868,25.7008,2.1509,3.4878,7.7369
18,5.8867,6.0663,4.0142,11.8335,12.8201,3.5553,3.1358,3.3231
18,1.8864,3.4083,2.856,8.9807,11.9383,3.0338,1.0753,3.5428
18,0.9843,1.2021,1.1714,1.5624,1.4742,1.1969,0.6121,1.3121
18,0.5005,0.9005,0.6887,0.8921,1.5674,0.2427,0.1562,0.2296
18,10.7617,12.4208,15.6531,26.1025,26.9323,12.6927,8.8166,14.078
18,7.6486,3.7419,5.8766,7.0422,6.8091,5.0431,5.4263,5.2082
18,2.072,1.9457,2.2499,4.5832,5.3299,2.6551,2.3104,1.7868
18,6.4451,8.4054,11.0568,21.5412,23.8877,6.2898,5.1485,7.8013
18,0.9052,0.552,1.2108,4.8576,3.8974,0.5395,0.664,0.7823
18,5.4421,5.0106,3.4328,14.03,14.2121,2.0902,1.7636,4.8925
18,7.7987,8.4494,10.599,17.8315,16.8491,4.3483,5.2034,9.696
18,2.5625,2.8471,3.7102,5.7299,5.8938,2.1082,1.1003,2.4781
18,6.2326,7.0517,13.5206,31.5972,35.3619,6.4852,3.9831,6.1757
18,4.0296,5.735,6.693,8.2891,10.7311,4.8683,2.3802,4.6702
18,23.2112,24.8193,34.5034,52.1598,53.0502,19.1697,19.1703,27.0708
18,3.4122,3.0484,2.8332,5.9288,5.9456,2.1349,2.5738,1.8178
18,10.1491,8.9359,9.8987,17.5806,17.082,5.7397,4.204,7.4294
18,9.5218,4.1317,8.3918,12.596,14.6859,2.3607,1.2832,3.0851
18,0.9087,1.0092,0.8028,2.748,2.5267,0.4094,0.1491,0.5441
18,3.6414,2.9143,5.1422,7.5327,7.3573,1.8647,1.6617,3.8949
18,0.2883,0.3722,0.3722,0.8887,0.9968,0.1393,0.1008,0.1997
18,7.1783,7.1711,7.0759,12.6836,13.7868,4.7114,1.7719,5.3173
18,45.2191,64.2885,114.092,160.24,223.444,40.0545,30.3589,63.8385
18,1.6245,1.3372,4.792,7.7695,8.765,0.8459,0.1813,1.1077
18,1.0803,0.6555,1.221,2.4566,2.7194,0.6598,0.8277,0.7448
18,21.781,26.9265,27.8128,39.0641,41.9238,29.8481,22.0262,22.8558
18,5.9703,7.4164,8.2281,13.9298,19.6767,4.3814,2.2189,3.9926
18,9.6524,10.2094,12.0939,21.6691,23.2448,4.3559,2.2503,6.1715
18,0.7339,0.0485,0.3168,1.765,1.1165,0.3277,0.0939,0.6197
18,12.178,22.3634,32.2698,45.8763,47.2196,14.5226,12.0269,13.734
18,2.5069,1.2256,1.5114,3.3389,3.6801,0.8154,0.5204,0.9001
18,1.1816,0.7774,3.0253,7.0632,6.7548,0.4723,0.1009,0.5844
18,10.8454,11.7006,9.4789,18.059,17.0079,8.1167,5.5323,7.0133
18,5.559,5.7303,7.4729,12.7699,14.7928,3.8509,2.1634,5.6562
18,8.8126,9.7642,9.3229,14.0368,14.3428,7.2873,7.7455,10.1789
18,5.5437,9.1198,11.0609,16.541,17.5397,7.4395,4.7588,8.4374
18,27.6896,38.3666,30.1365,56.9555,73.1763,23.3228,20.1714,25.5927
18,0.1186,0.2459,0.6234,1.0836,1.1336,0.0983,0.0822,0.3584
18,7.1748,6.764,6.0873,13.1955,13.6449,5.1484,3.3257,7.3523
18,1.1162,1.7092,2.1577,4.0595,3.8561,1.544,0.7587,1.0265
18,9.4302,9.0071,8.5533,16.2043,15.5326,4.7998,4.3532,6.5943
18,0.2734,0.5497,1.0369,1.7985,1.6739,0.7665,0.9114,0.603
18,8.7676,9.506,12.8042,19.4546,18.8897,7.9747,6.4085,6.2782
18,1.3853,1.0284,1.6816,2.3591,1.9114,1.8238,0.8432,1.5788
18,2.8901,4.3284,3.4299,6.9097,6.5671,2.9933,2.3902,3.9866
18,0.6848,0.5671,2.1859,4.7441,5.7568,0.4278,0.1381,0.6219
18,4.654,4.1188,3.6917,6.5174,8.8128,2.8473,2.165,2.4938
18,14.3425,9.1185,14.4628,35.6638,40.459,4.814,3.0598,6.7545
18,5.1663,6.174,7.9115,12.6592,12.2741,6.8254,3.9339,4.7361
18,1.7957,2.2485,1.9437,3.6135,4.488,0.6821,0.56,1.3833
18,1.0526,1.3652,1.2487,3.2703,3.6576,0.2978,0.4669,1.3036
18,0.3913,0.9875,0.9773,2.3595,2.665,0.9355,0.8189,0.8893
18,0.8111,1.7,1.98,3.537,4.0802,1.6587,1.6708,1.5725
18,1.8826,1.2476,1.3337,2.6675,3.1628,1.7651,1.664,1.4121
18,4.4728,5.5102,7.5166,10.8819,12.1375,3.5794,3.356,6.9429
18,0.3811,0.9173,1.0998,1.6084,1.7126,1.0182,0.6733,0.9203
18,6.8457,9.8685,12.2599,15.1426,17.1643,10.3663,9.0445,10.0649
18,8.816,7.8716,17.1174,27.6231,28.8819,4.4493,3.2965,7.1141
18,1.6889,2.6506,2.4863,4.673,6.4695,1.6606,1.9689,2.8526
18,7.2524,8.4055,10.0745,16.1752,13.3482,9.2519,6.0287,9.0165
18,1.718,2.1915,1.5095,5.0009,6.2972,1.6735,1.5352,1.6601
18,1.356,1.7369,1.1145,3.7084,5.2623,1.3573,1.3784,1.4834
18,8.284,7.6804,12.6953,17.3324,29.616,5.9498,4.1209,14.2253
18,4.9017,4.8783,5.8237,9.4594,10.44,3.8832,2.7078,6.2627
18,4.127,4.2187,5.4827,8.786,10.1022,3.3257,2.3071,3.1386
18,0.4905,0.7125,0.7516,1.2816,1.9786,0.3673,0.218,0.5179
18,5.2852,3.9194,5.7797,7.5326,7.7883,5.5849,2.4136,3.9171
18,11.497,13.024,9.4075,18.8972,22.079,6.5522,4.2946,7.9413
18,1.2637,0.3387,0.9685,1.0952,1.8787,0.7576,0.276,0.4739
18,3.4224,4.508,3.0662,8.7862,9.9723,2.4206,1.8441,4.1363
18,6.1536,8.4373,11.1355,21.4733,26.7029,2.8608,2.5199,5.5359
18,4.3301,5.5965,9.2517,15.4273,16.1914,5.4808,4.2963,7.9018
18,0.7787,1.098,1.0697,1.6575,2.0011,0.882,0.4248,0.6759
18,0.2051,0.2475,0.2079,1.0948,1.5857,0.1763,0.0683,0.1337
18,0,0,0.0728,0.1158,0.1457,0.0108,0.0332,0.0208
18,4.2637,5.9493,5.8223,9.626,11.797,2.6357,1.4509,2.6055
18,3.3416,3.1399,4.2344,6.2088,6.8341,2.3339,1.2695,2.6955
18,2.6529,2.4609,3.9464,6.3211,8.4986,0.9321,0.5955,1.6021
18,13.4718,7.1313,13.921,19.4627,20.914,1.8641,7.1532,2.9124
18,3.6436,3.6573,6.2121,11.6679,14.3781,1.2384,1.2092,2.0483
18,9.9274,13.0539,17.1591,24.6184,24.4151,6.8252,5.2363,7.2157
18,4.2993,4.0652,5.4383,9.1326,9.3813,2.6599,2.124,3.0235
18,0.2711,0.8292,1.3848,3.5979,5.0073,0.4557,0.4984,1.6647
18,1.2116,1.4543,4.9681,10.0901,11.7238,2.0575,0.3919,1.8385
18,9.6814,5.3874,6.8269,11.3227,11.1132,6.7492,6.0448,7.5686
18,2.2062,3.3275,2.2553,4.9616,5.8648,1.3737,1.6123,1.5491
18,0.0653,0.0962,0.4564,0.8866,0.9388,0.0256,0.0282,0.1027
18,13.3842,12.9471,12.2301,19.2713,20.4378,9.7477,8.0409,7.9245
18,9.6938,19.295,17.8038,40.2152,58.1115,10.7253,8.3994,23.8783
18,2.4079,3.4235,5.527,7.6276,10.3952,2.9867,1.0019,3.4166
18,5.5538,3.7072,4.7059,6.8979,8.0446,4.2254,1.4898,3.4286
18,2.7314,4.3232,3.4228,5.4786,12.8683,2.9746,2.5371,2.6726
18,6.5927,8.3177,7.7454,12.5537,12.2669,7.7683,6.0909,9.2706
18,4.3668,5.3439,8.1738,11.966,12.9969,5.296,4.6971,4.0827
18,1.1777,3.0864,3.1838,3.8834,3.9325,2.0253,2.4614,2.0113
18,6.0462,10.6961,8.6148,16.1971,21.3087,8.2061,5.5023,9.0644
18,28.4111,22.0319,32.6267,56.9404,60.9413,14.286,9.6191,14.3282
18,7.1383,6.338,5.2936,14.7588,15.0366,3.7859,2.6081,4.2521
18,6.2649,7.5143,11.0955,16.4367,16.687,6.4084,3.796,6.5538
18,4.4392,4.1515,8.0787,11.5113,14.4639,2.3604,0.9766,2.6497
18,9.3708,13.3738,10.8799,27.4296,32.7646,6.2523,4.4908,8.6358
18,12.9924,26.3393,33.5827,46.3388,46.0568,16.4485,15.024,13.4455
18,0.6145,1.5149,1.0608,2.7159,3.184,0.6347,0.4528,0.7537
18,1.2137,0.4356,0.9189,1.8526,2.1066,0.5429,0.1359,0.3187
18,3.0149,2.2559,5.3372,9.2291,11.4961,2.037,1.1994,2.3768
18,3.432,2.1098,2.868,6.5028,7.8516,0.8123,0.4871,1.2527
18,11.3849,14.0715,14.2171,23.9132,23.7704,10.9439,9.015,12.2777
18,2.3842,3.4314,2.7939,6.9322,7.3769,1.5518,0.9865,1.8345
18,2.2272,2.9183,2.7302,7.2627,6.9756,1.6844,1.3716,2.09
18,3.5086,6.084,7.1612,10.2189,11.627,3.6247,2.7103,5.4634
18,1.9082,1.3188,1.4432,3.5217,3.8227,1.5651,1.7535,1.0702
18,11.5857,12.6321,11.2999,25.8003,26.1413,5.6213,5.0626,8.8494
18,4.5514,4.6583,5.2118,9.1988,9.6996,2.9203,2.5586,2.8145
18,4.5025,5.8093,4.6168,9.5923,10.2663,3.879,3.2481,4.2376
18,4.4404,4.4048,8.1434,11.1112,11.3276,4.5051,2.6516,5.3645
18,2.9324,2.4374,3.2065,5.8702,7.2457,1.1213,0.2345,1.595
18,2.4947,3.1081,3.6523,6.0952,6.579,2.4419,1.8877,2.7468
18,11.7443,16.6632,14.0879,23.984,27.2143,11.0367,9.6918,10.2665
18,0.0621,0.025,0.0558,0.1797,0.1164,0,0.0192,0.0412
18,0.4855,0.0811,2.2692,5.2612,6.1574,0.1418,0.0191,0.1494
18,9.8184,8.9066,11.3313,19.1945,18.5612,6.0977,6.2031,8.6923
18,24.6449,22.8626,34.5707,47.6622,42.0994,20.1292,16.3793,16.5655
18,5.4757,4.9063,6.4231,9.4447,7.0454,3.3079,2.6709,6.6741
18,20.8661,23.822,24.1982,41.7037,44.8925,10.4604,10.9298,13.5891
18,25.2598,22.205,24.3018,49.3284,56.306,22.069,13.5563,33.8756
18,9.1078,10.1266,10.5577,16.0645,17.6832,6.2024,4.0369,8.7235
18,1.0853,0.8716,0.8752,2.2992,2.4774,0.4478,0.2865,0.8744
18,3.645,4.8393,10.8315,16.3762,18.1795,2.9326,1.9329,5.8213
18,0.4898,0.6702,0.4609,1.356,1.5001,0.4947,0.4986,0.6995
18,0,0.6069,1.3486,2.046,2.3123,0.4652,0.6849,0.6493
18,7.4684,8.8535,11.1706,16.6053,16.8088,8.9419,5.1135,10.3388
18,5.654,6.9858,8.1171,16.144,18.8155,3.9876,3.237,5.8731
18,3.2198,3.724,2.6264,7.3326,7.808,1.84,1.9373,3.3404
18,6.4931,8.7342,9.9214,14.8901,18.0302,4.7121,3.3363,6.7081
18,3.3848,2.1679,8.3275,12.9003,15.5113,1.7761,0.9416,2.435
18,3.7464,3.4711,4.5335,8.4773,5.739,2.0826,3.7999,4.7981
18,4.3583,4.8632,4.7178,8.9733,10.2838,3.504,3.8342,4.5845
18,3.3476,5.0615,3.5336,6.5749,7.0171,3.1397,2.475,2.6609
18,4.483,4.8142,6.6599,10.8911,12.0376,2.3754,1.7967,3.655
18,1.4999,1.7288,1.1775,2.1042,4.8323,0.9789,0.811,0.5875
18,5.0772,3.7263,9.3794,17.4564,17.6212,4.4923,1.8692,5.6637
18,6.8822,6.2138,15.6222,21.9936,28.126,6.4058,0.9578,6.8607
18,3.3859,5.3791,4.8109,12.15,15.9012,3.8377,4.42,3.684
18,1.7866,1.2896,1.1946,4.4215,5.0146,1.1161,0.9586,0.9218
18,15.2582,14.5027,17.3723,34.4334,34.9793,13.7682,9.866,16.1144
18,6.444,8.247,10.1787,13.2487,16.3047,3.7094,2.8428,5.7037
18,2.4508,3.0448,5.1445,7.7272,10.5637,1.6024,1.2337,2.3773
18,0.6259,0.4451,0.4892,1.8052,2.2714,0.3841,0.6762,0.5317
18,5.5655,5.5716,11.7944,17.4972,16.8225,3.8415,2.9126,4.0195
18,1.8958,2.478,4.2807,6.1811,7.6403,1.2873,0.5491,1.0708
18,1.3618,1.6225,1.2282,2.8036,2.9137,1.2386,0.9324,1.2482
18,0.9734,0.4296,0.7664,1.2783,1.36,0.7713,0.4285,0.7274
18,0.7221,0.1819,0.4649,0.3566,2.1286,0.2028,0.101,0.1238
18,0.6068,0.4481,0.9866,1.709,2.8069,0.2551,0.1552,0.2641
18,5.067,6.8011,5.917,8.8088,8.9931,4.4658,4.3493,4.9403
18,14.081,24.4066,18.8844,22.9901,34.3517,12.333,8.991,11.3392
18,2.5742,3.8379,7.2337,9.9508,9.4229,5.9918,4.0254,3.298
18,34.192,41.7958,37.8598,56.8782,58.2385,37.5141,28.6461,19.6066
18,0.251,0.3856,0.4048,1.8825,3.2618,0.19,0.1542,0.5601
18,4.1576,2.997,6.0154,11.9116,14.9829,2.5996,1.1744,3.3932
18,26.6233,59.3678,69.0656,99.7167,172.74,16.4267,17.3512,36.6213
18,10.6603,11.5786,21.7769,35.2114,32.5188,8.9818,7.1481,7.7953
18,2.6632,2.9019,2.8162,6.0416,5.4991,2.5936,2.2081,1.7634
18,3.5986,4.4803,3.9093,8.8009,9.621,2.6224,2.5404,3.5961
18,2.4313,2.1921,1.8934,4.1806,3.558,1.9415,1.2973,2.0284
18,9.0269,13.837,18.2356,28.6713,24.8907,14.9406,11.0679,9.8784
18,3.1988,3.2748,7.0387,18.4328,23.0745,1.7026,0.5096,2.4312
18,2.6051,4.2302,5.4806,9.3302,9.0902,3.3263,2.1455,2.5209
18,3.8771,4.1856,3.8267,9.1511,10.6344,2.7264,3.0311,5.9793
18,0.946,1.82,1.5101,7.1352,8.1584,0.7468,0.2843,0.8645
18,4.1014,2.0987,4.3327,8.7224,9.364,1.5972,1.0056,1.7012
18,0,0,0,1.5417,8.1377,0.0253,0,0.0362
18,3.4007,4.7896,5.8858,9.6764,8.5782,2.9229,2.1681,3.055
18,2.4172,3.1715,3.8587,6.1765,6.7317,4.2159,2.476,3.4647
18,0.3362,0.3182,0.8708,1.2073,1.6592,0.2958,0.1312,0.2854
18,2.3751,3.3549,3.9637,8.4922,9.0269,1.9654,1.6278,2.179
18,2.6511,2.1984,3.6577,4.817,5.5379,1.5857,1.2237,2.9171
18,10.726,11.6986,14.2795,30.9779,23.9778,11.7825,11.3787,7.1339
18,7.4219,16.7047,23.0314,39.5047,36.9499,10.9272,12.4856,15.6851
18,2.9716,3.4618,3.5154,7.6569,7.6788,2.8881,1.9243,3.0278
18,10.8251,10.8004,12.8544,19.0665,27.1715,7.8685,5.8331,6.9324
18,1.5869,1.2048,2.9922,5.4519,7.2384,0.7386,0.1545,0.7806
18,1.727,2.099,2.1377,2.965,2.949,0.8902,0.6317,1.2947
18,14.045,17.5091,12.6165,22.1795,28.7513,11.9205,10.0932,10.6658
18,9.0936,10.6894,12.4707,20.6268,26.432,5.0022,4.3026,4.4905
18,5.5297,10.8557,8.3214,9.6694,16.037,7.8356,4.2455,7.0528
18,0.494,0.679,1.0801,1.8099,1.6078,0.2064,0.1913,0.4882
18,2.6384,2.4328,5.4655,7.783,9.7077,2.3223,1.6045,3.6497
18,9.0747,12.5215,12.2022,17.6405,21.7758,4.0676,4.4422,6.5167
18,7.4912,9.2252,11.4298,18.7977,19.0184,6.167,5.1579,4.8778
18,1.3432,3.077,4.4407,8.9831,9.9131,1.6042,0.6553,1.7682
18,10.8746,13.59,16.4555,23.8953,21.0746,13.0179,10.709,14.2453
18,1.446,1.0105,1.0689,1.8339,1.6065,1.0756,0.6437,1.3443
18,11.5446,15.1676,11.8575,22.0716,24.3703,7.3831,5.454,8.9839
18,9.5248,9.5047,9.1023,44.5491,35.84,6.0202,5.4117,13.3567
18,4.0433,6.4874,10.8813,16.2582,19.5824,3.2706,2.3927,4.195
18,22.3166,24.0432,30.8734,43.7484,45.2178,20.9322,17.8895,23.4469
18,0.383,0.3576,0.1121,9.8432,18.3881,1.4649,0.9829,0.6394
18,2.5842,1.8943,4.0331,6.6913,7.1778,1.2299,0.7789,2.1247
18,3.9218,4.8727,4.6367,7.9902,9.5668,3.1441,2.1182,2.2444
18,8.9361,11.1136,11.6854,19.123,18.1217,7.7458,7.26,5.2865
18,3.3851,3.6327,3.0261,6.5735,6.4142,2.9124,1.8928,1.8541
18,4.0696,4.2498,8.9194,12.6792,13.6155,2.6756,1.2727,4.1705
18,32.235,37.7723,33.9998,51.3995,50.7936,29.5911,23.5627,26.9477
18,1.8379,1.7461,1.0506,3.9359,5.2584,0.7727,0.6976,1.2742
18,1.9361,5.0374,7.1309,8.4846,11.1424,4.994,4.4631,3.0864
18,2.7988,1.6121,1.4774,3.931,5.192,1.4648,1.2992,1.6533
18,4.2936,3.9629,5.5582,13.4996,12.9175,2.3981,1.6578,2.7247
18,1.2246,1.6736,2.0008,3.9786,3.6439,1.7142,1.3028,1.6574
18,0.4823,1.0729,1.3248,2.0418,3.6442,0.3795,0.2793,0.6285
18,7.997,17.6599,13.6866,23.9711,25.6986,9.5348,8.1452,10.9509
18,1.7504,1.3533,2.2706,4.1812,4.0248,0.8633,0.9713,1.6147
18,5.4321,5.727,7.9472,14.7075,17.3568,1.8745,1.5521,2.7335
18,1.19,1.3859,2.5326,4.4631,6.0374,0.7242,0.477,0.76
18,0.7359,1.1218,1.3166,2.7557,3.3314,0.5436,0.4224,1.1513
18,3.518,5.9121,6.821,12.1211,12.9725,4.0626,4.366,3.0531
18,24.1631,19.9965,26.6219,48.8796,50.7952,20.1472,12.9441,19.2626
18,1.0362,0.7836,1.4713,6.7017,9.1983,0.6378,0.2766,1.3735
18,5.4517,6.5437,6.4324,10.8663,8.9418,5.2469,5.7059,6.6586
18,4.4555,4.1418,6.0716,11.0542,10.6468,4.1282,2.8622,4.4589
18,1.6512,0.6024,2.625,3.8059,4.5226,0.3267,0.3229,0.7914
18,1.3767,3.0953,2.3488,2.2802,3.3655,1.812,1.8756,2.1003
18,0.9882,1.6174,2.5557,4.2691,5.1118,1.3856,0.751,1.4242
18,0.3167,0.1132,0.758,1.7826,3.6132,0,0,0.076
18,8.2928,12.7292,8.0076,23.4039,25.912,7.6652,5.9352,10.0487
18,23.433,28.6284,54.2215,67.931,97.2179,16.0649,11.0376,24.4065
18,6.8263,11.6616,9.3074,28.0748,39.8526,6.811,4.3604,13.51
18,3.7736,5.4441,4.9829,8.5518,10.0078,2.3302,1.7273,3.0724
18,1.6686,2.3757,3.005,3.7321,5.578,1.2263,0.6428,1.6827
18,5.6191,8.4162,10.3578,18.1113,18.7986,6.9277,5.8931,5.6222
18,0.8624,0.9164,0.8764,1.8141,1.8661,0.5212,0.4273,0.7197
18,0.4946,0.3599,0.0623,2.9143,11.0855,0.7711,0.4668,0.2778
18,16.963,22.5136,20.0074,38.1999,35.9086,19.5265,14.6034,18.9454
18,5.5265,8.9216,8.7889,13.794,15.6328,5.9705,4.7527,5.9545
18,5.8325,6.5718,10.4505,15.6392,18.6969,3.2837,3.1214,5.5256
18,9.8244,14.6768,19.0814,31.9246,33.2418,8.7605,5.8082,9.8183
18,1.46,1.7582,5.3249,10.4989,11.1899,0.9828,0.7794,1.3926
18,2.1396,1.4794,6.1325,8.916,11.5283,0.7672,0.1963,1.0434
18,3.1872,3.9159,3.0859,5.5114,5.1195,2.0917,2.0127,4.3381
18,0.2651,0.2099,1.1277,3.1496,4.0332,0.0591,0,0.1562
18,19.4346,13.856,21.4709,35.4817,39.2054,10.962,4.6187,18.6072
18,2.0727,1.332,3.6506,5.2426,6.4535,1.076,0.6151,2.4768
18,1.6358,1.6045,1.5872,4.1508,3.8498,1.0122,0.7937,1.1654
18,24.7892,28.521,20.5361,36.306,39.7545,22.1546,18.9838,23.795
18,0.5316,1.0424,2.4901,5.3288,4.4815,0.8524,0.5124,0.845
18,1.6329,1.4935,2.0631,4.1691,5.8551,0.4814,0.5965,2.9173
18,10.1161,14.6414,13.1328,26.2705,28.2211,7.9434,6.006,11.4562
18,2.5444,2.0492,2.3838,5.305,5.6733,1.5172,1.0674,1.759
18,3.0411,7.8483,10.9832,14.1306,15.9416,5.2473,5.5099,6.7111
18,1.5712,1.5014,1.4563,3.1643,5.115,0.8424,0.5396,0.6709
18,1.058,1.495,1.951,3.1104,3.3761,0.6025,0.366,1.1005
18,6.1572,8.5847,8.6139,13.9138,17.1461,5.1207,4.2607,5.6742
18,0.6189,0.3743,0.3629,0.8336,1.4479,0.7464,0.2582,0.4781
18,5.9655,5.8389,4.8367,9.6061,8.3234,4.8729,3.3982,4.3908
18,5.2434,6.5305,9.4643,14.0509,16.6077,4.0313,2.8795,6.004
18,0.8548,1.015,0.8184,1.8111,1.7693,0.3451,0.369,0.52
18,5.4915,3.28,6.955,11.9761,12.8744,2.6338,3.0309,3.3223
18,8.0702,8.8586,12.3672,19.8805,17.0954,10.2291,8.0979,8.6556
18,0.3606,0.5293,0.3557,0.8796,0.9043,0.2325,0.2454,0.3931
18,8.7676,9.6759,14.0042,21.6956,20.7242,8.715,8.493,13.9309
18,8.3057,14.9101,16.6693,27.4011,30.3621,11.4109,10.7895,13.3321
18,0.7347,1.2035,1.3565,3.1235,2.7524,0.735,0.6845,1.122
18,0.2684,0.3377,0.8056,1.7023,2.5494,0.2282,0.0902,0.2584
18,1.4636,2.4533,3.6635,6.5065,5.8492,2.5125,1.3194,1.7441
18,2.8058,2.5293,5.4527,9.6233,10.9868,1.0535,0.4354,1.8209
18,2.3598,2.6708,2.6788,4.9281,5.2163,2.7391,1.9799,2.8232
18,6.3836,6.3993,10.6285,25.9976,27.4765,3.7339,3.7203,5.6063
18,2.4529,1.2762,2.1297,3.5325,3.753,1.2079,0.5501,1.3636
18,1.8596,3.7486,3.0382,6.0797,7.286,1.5278,1.9057,2.4301
18,5.785,7.3787,15.4426,22.7461,27.3296,3.9304,2.5175,4.9916
18,1.7291,1.8404,2.011,3.5842,3.4992,1.2227,0.8166,1.7645
18,7.7868,5.7918,6.6459,17.8851,16.4417,6.0517,4.8244,6.4378
18,1.291,1.9163,1.5161,2.6428,3.0023,1.3998,0.6424,2.0148
18,1.32,1.6577,1.975,3.5359,4.0049,1.1364,0.7341,1.5315
18,11.9406,10.5838,16.9205,23.8774,22.7105,8.9134,7.628,8.8766
18,12.2539,12.265,14.4764,20.2497,24.2472,8.9735,12.4207,15.5338
18,3.0632,4.4031,3.88,7.2307,8.5754,3.0902,2.5353,4.8544
18,6.3619,10.1594,8.7057,11.9383,15.0277,3.0836,2.131,3.738
18,5.2335,6.9309,13.729,19.6843,21.5859,4.3598,2.7606,5.8099
18,5.0327,5.9895,4.3204,7.666,11.0058,3.4692,3.166,5.6519
18,2.8776,5.6783,4.9559,10.7947,13.5507,4.545,4.1214,2.6532
18,11.1496,11.662,13.9432,23.7651,26.1607,5.9009,4.3134,8.745
18,11.6137,12.2607,13.0837,20.0534,18.6931,10.8053,7.0227,9.7411
18,1.9282,2.6763,2.0895,4.2355,4.2723,1.2582,1.1585,1.7319
18,0.0689,0.1636,0.6832,0.4511,2.2066,0.1681,0.1588,0.1048
